Date,Timestamp UTC ms,Time,Latitude,Longitude,Place,MoveAccuracy
20181022,1540236776865,"Mon Oct 22 15:32:56 EDT 2018",28.0612949,-82.4144123,"Interdisciplinary Sciences Building (ISA)",MOVE_WALK,22
20181022,1540236844439,"Mon Oct 22 15:34:04 EDT 2018",28.0613095,-82.4148779,"Interdisciplinary Sciences Building (ISA)",MOVE_WALK,29
20181022,1540236869687,"Mon Oct 22 15:34:29 EDT 2018",28.0609001,-82.4149793,"",MOVE_WALK,10
20181022,1540236910673,"Mon Oct 22 15:35:10 EDT 2018",28.0606218,-82.4153356,"",MOVE_WALK,7
20181022,1540237017923,"Mon Oct 22 15:36:57 EDT 2018",28.0595285,-82.415544,"",MOVE_WALK,24
20181022,1540237079006,"Mon Oct 22 15:37:59 EDT 2018",28.0589103,-82.415412,"College of Engineering (ENB)",MOVE_WALK,22
20181022,1540237165694,"Mon Oct 22 15:39:25 EDT 2018",28.0591066,-82.4152513,"College of Engineering (ENB)",MOVE_WALK,21
20181022,1540237226671,"Mon Oct 22 15:40:26 EDT 2018",28.05877471810349,-82.4152494800155,"College of Engineering (ENB)",MOVE_WALK,55
20181022,1540243543432,"Mon Oct 22 17:25:43 EDT 2018",28.0593361,-82.4140348,"",MOVE_NOMOVE,65
20181022,1540243704135,"Mon Oct 22 17:28:24 EDT 2018",28.0586782,-82.4154235,"College of Engineering (ENB)",MOVE_WALK,35
20181022,1540244100184,"Mon Oct 22 17:35:00 EDT 2018",28.058891214349053,-82.4154850174388,"College of Engineering (ENB)",MOVE_NOMOVE,26
20181022,1540248306000,"Mon Oct 22 18:45:06 EDT 2018",28.058313,-82.4170104,"",MOVE_WALK,60
20181022,1540248996141,"Mon Oct 22 18:56:36 EDT 2018",28.057015517974282,-82.41516711446693,"",MOVE_NOMOVE,96
20181022,1540249186247,"Mon Oct 22 18:59:46 EDT 2018",28.053544552265766,-82.41225026736412,"",MOVE_NOMOVE,93
20181022,1540249262324,"Mon Oct 22 19:01:02 EDT 2018",28.04745475260669,-82.40904285839024,"",MOVE_NOMOVE,60
20181022,1540249375200,"Mon Oct 22 19:02:55 EDT 2018",28.0397225,-82.4067335,"",MOVE_NOMOVE,33
20181022,1540250781329,"Mon Oct 22 19:26:21 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,22
20181022,1540261767323,"Mon Oct 22 22:29:27 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,22
20181022,1540263236146,"Mon Oct 22 22:53:56 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181022,1540263236146,"Mon Oct 22 22:53:56 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181023,1540300345889,"Tue Oct 23 09:12:25 EDT 2018",28.0534834,-82.4013376,"",MOVE_NOMOVE,42
20181023,1540300465283,"Tue Oct 23 09:14:25 EDT 2018",28.05464265481581,-82.40930592513979,"",MOVE_VEHICLE,88
20181023,1540300600067,"Tue Oct 23 09:16:40 EDT 2018",28.058213768161803,-82.41144095425337,"",MOVE_VEHICLE,84
20181023,1540300720081,"Tue Oct 23 09:18:40 EDT 2018",28.0598968955902,-82.41208009653475,"",MOVE_VEHICLE,90
20181023,1540300752818,"Tue Oct 23 09:19:12 EDT 2018",28.060971622144848,-82.41222825631895,"",MOVE_VEHICLE,73
20181023,1540300863775,"Tue Oct 23 09:21:03 EDT 2018",28.06133103665121,-82.41207024905022,"",MOVE_VEHICLE,80
20181023,1540300904924,"Tue Oct 23 09:21:44 EDT 2018",28.06130630409119,-82.41068487679182,"",MOVE_WALK,73
20181023,1540300919633,"Tue Oct 23 09:21:59 EDT 2018",28.06096195368679,-82.41081934449117,"",MOVE_WALK,50
20181023,1540301022289,"Tue Oct 23 09:23:42 EDT 2018",28.0606918,-82.4112329,"",MOVE_WALK,28
20181023,1540301283133,"Tue Oct 23 09:28:03 EDT 2018",28.0604413,-82.4109837,"",MOVE_WALK,27
20181023,1540306740451,"Tue Oct 23 10:59:00 EDT 2018",28.0613516,-82.4097789,"",MOVE_WALK,23
20181023,1540306782948,"Tue Oct 23 10:59:42 EDT 2018",28.0614384,-82.4094938,"Social Sciences Building (SOC)",MOVE_WALK,30
20181023,1540310414052,"Tue Oct 23 12:00:14 EDT 2018",28.0596038,-82.4127498,"",MOVE_WALK,54
20181023,1540310453953,"Tue Oct 23 12:00:53 EDT 2018",28.05956252416626,-82.41470214484117,"",MOVE_WALK,70
20181023,1540310740532,"Tue Oct 23 12:05:40 EDT 2018",28.0588757,-82.4153768,"",MOVE_WALK,24
20181023,1540312936437,"Tue Oct 23 12:42:16 EDT 2018",28.0586915,-82.4154628,"USF Engineering C4 Lab",MOVE_WALK,23
20181023,1540313090625,"Tue Oct 23 12:44:50 EDT 2018",28.0587612,-82.415199,"USF Engineering C4 Lab",MOVE_WALK,23
20181023,1540327356303,"Tue Oct 23 16:42:36 EDT 2018",28.0586312,-82.415394,"College of Engineering (ENB)",MOVE_WALK,32
20181023,1540327411000,"Tue Oct 23 16:43:31 EDT 2018",28.0589282,-82.4153874,"College of Engineering (ENB)",MOVE_WALK,16
20181023,1540327435000,"Tue Oct 23 16:43:55 EDT 2018",28.0591857,-82.4154835,"College of Engineering (ENB)",MOVE_WALK,3
20181023,1540327486000,"Tue Oct 23 16:44:46 EDT 2018",28.059755,-82.4154489,"",MOVE_WALK,3
20181023,1540327547897,"Tue Oct 23 16:45:47 EDT 2018",28.0599528,-82.4150071,"",MOVE_WALK,27
20181023,1540327597000,"Tue Oct 23 16:46:37 EDT 2018",28.0607448,-82.4149341,"",MOVE_WALK,22
20181023,1540327638000,"Tue Oct 23 16:47:18 EDT 2018",28.0611129,-82.4149858,"",MOVE_WALK,3
20181023,1540327665731,"Tue Oct 23 16:47:45 EDT 2018",28.0613371,-82.4149151,"",MOVE_WALK,19
20181023,1540327734364,"Tue Oct 23 16:48:54 EDT 2018",28.061935763026277,-82.41481734061743,"",MOVE_WALK,37
20181023,1540327762000,"Tue Oct 23 16:49:22 EDT 2018",28.0622115,-82.4146508,"",MOVE_WALK,12
20181023,1540327789000,"Tue Oct 23 16:49:49 EDT 2018",28.062529,-82.4145227,"",MOVE_WALK,6
20181023,1540327840482,"Tue Oct 23 16:50:40 EDT 2018",28.062794893596568,-82.41444112442886,"",MOVE_WALK,45
20181023,1540327873352,"Tue Oct 23 16:51:13 EDT 2018",28.0636667,-82.414093,"",MOVE_WALK,28
20181023,1540327905210,"Tue Oct 23 16:51:45 EDT 2018",28.0638371,-82.4141948,"",MOVE_WALK,25
20181023,1540327935956,"Tue Oct 23 16:52:15 EDT 2018",28.06432266577635,-82.41402453684836,"",MOVE_WALK,82
20181023,1540328038900,"Tue Oct 23 16:53:58 EDT 2018",28.066448425349023,-82.41384605812694,"",MOVE_WALK,76
20181023,1540328224644,"Tue Oct 23 16:57:04 EDT 2018",28.0668505,-82.4136632,"",MOVE_WALK,22
20181023,1540328745559,"Tue Oct 23 17:05:45 EDT 2018",28.06644295147678,-82.41384704739188,"",MOVE_WALK,93
20181023,1540328776508,"Tue Oct 23 17:06:16 EDT 2018",28.064467677942577,-82.41362547052849,"",MOVE_WALK,83
20181023,1540328806647,"Tue Oct 23 17:06:46 EDT 2018",28.0642649,-82.41311,"",MOVE_WALK,26
20181023,1540328838162,"Tue Oct 23 17:07:18 EDT 2018",28.0639971,-82.4130247,"",MOVE_WALK,35
20181023,1540328867628,"Tue Oct 23 17:07:47 EDT 2018",28.0642847,-82.4137536,"",MOVE_WALK,46
20181023,1540328882843,"Tue Oct 23 17:08:02 EDT 2018",28.0649657,-82.4140501,"",MOVE_WALK,9
20181023,1540328902836,"Tue Oct 23 17:08:22 EDT 2018",28.064952,-82.4144231,"",MOVE_WALK,10
20181023,1540328992672,"Tue Oct 23 17:09:52 EDT 2018",28.0641472,-82.414367,"",MOVE_WALK,30
20181023,1540329026221,"Tue Oct 23 17:10:26 EDT 2018",28.0639896,-82.4142608,"",MOVE_WALK,22
20181023,1540329057822,"Tue Oct 23 17:10:57 EDT 2018",28.063616,-82.4142685,"",MOVE_WALK,30
20181023,1540329087567,"Tue Oct 23 17:11:27 EDT 2018",28.0632418,-82.4141738,"",MOVE_WALK,39
20181023,1540329118610,"Tue Oct 23 17:11:58 EDT 2018",28.0634653,-82.4147518,"",MOVE_WALK,29
20181023,1540329243834,"Tue Oct 23 17:14:03 EDT 2018",28.0616555,-82.4145742,"",MOVE_WALK,19
20181023,1540329264836,"Tue Oct 23 17:14:24 EDT 2018",28.0613897,-82.4145936,"",MOVE_WALK,26
20181023,1540329323413,"Tue Oct 23 17:15:23 EDT 2018",28.060995,-82.4149214,"",MOVE_WALK,27
20181023,1540329351642,"Tue Oct 23 17:15:51 EDT 2018",28.0605123,-82.4150135,"",MOVE_WALK,9
20181023,1540329375052,"Tue Oct 23 17:16:15 EDT 2018",28.0602291,-82.4154767,"",MOVE_WALK,41
20181023,1540329404844,"Tue Oct 23 17:16:44 EDT 2018",28.0602133,-82.4149742,"",MOVE_WALK,38
20181023,1540329640971,"Tue Oct 23 17:20:40 EDT 2018",28.0590796,-82.4152469,"",MOVE_WALK,32
20181023,1540329731055,"Tue Oct 23 17:22:11 EDT 2018",28.059609,-82.415908,"",MOVE_WALK,26
20181023,1540336126020,"Tue Oct 23 19:08:46 EDT 2018",28.0609739,-82.4149791,"",MOVE_WALK,23
20181023,1540336191808,"Tue Oct 23 19:09:51 EDT 2018",28.0610017,-82.4144091,"",MOVE_WALK,26
20181023,1540336274444,"Tue Oct 23 19:11:14 EDT 2018",28.06149,-82.4141403,"",MOVE_WALK,35
20181023,1540336296858,"Tue Oct 23 19:11:36 EDT 2018",28.0617244,-82.4144784,"",MOVE_WALK,17
20181023,1540336318950,"Tue Oct 23 19:11:58 EDT 2018",28.0617851,-82.4142455,"",MOVE_WALK,29
20181023,1540337675918,"Tue Oct 23 19:34:35 EDT 2018",28.0617669,-82.4148937,"",MOVE_WALK,64
20181023,1540337779861,"Tue Oct 23 19:36:19 EDT 2018",28.0619199,-82.4145697,"",MOVE_WALK,28
20181023,1540337972989,"Tue Oct 23 19:39:32 EDT 2018",28.0617851,-82.4142455,"",MOVE_NOMOVE,39
20181023,1540338711869,"Tue Oct 23 19:51:51 EDT 2018",28.0616739,-82.4127097,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,10
20181023,1540339356882,"Tue Oct 23 20:02:36 EDT 2018",28.0614444,-82.412015,"",MOVE_NOMOVE,8
20181023,1540339982701,"Tue Oct 23 20:13:02 EDT 2018",28.0598929,-82.4120909,"",MOVE_NOMOVE,92
20181023,1540340833121,"Tue Oct 23 20:27:13 EDT 2018",28.05707853331592,-82.41460285109375,"",MOVE_VEHICLE,114
20181023,1540340873581,"Tue Oct 23 20:27:53 EDT 2018",28.05483892243712,-82.41332660398079,"",MOVE_VEHICLE,74
20181023,1540340954962,"Tue Oct 23 20:29:14 EDT 2018",28.053705632019813,-82.41113646415891,"",MOVE_VEHICLE,95
20181023,1540341484883,"Tue Oct 23 20:38:04 EDT 2018",28.056492725272648,-82.40751539724079,"",MOVE_VEHICLE,97
20181023,1540341618049,"Tue Oct 23 20:40:18 EDT 2018",28.0623297,-82.4072572,"",MOVE_VEHICLE,92
20181023,1540341944072,"Tue Oct 23 20:45:44 EDT 2018",28.0656489,-82.4225592,"",MOVE_VEHICLE,78
20181023,1540342119189,"Tue Oct 23 20:48:39 EDT 2018",28.0645858,-82.4274567,"",MOVE_VEHICLE,29
20181023,1540342244093,"Tue Oct 23 20:50:44 EDT 2018",28.0588481364832,-82.42810467403169,"",MOVE_VEHICLE,76
20181023,1540342283924,"Tue Oct 23 20:51:23 EDT 2018",28.0562338,-82.4282833,"",MOVE_WALK,30
20181023,1540342304201,"Tue Oct 23 20:51:44 EDT 2018",28.0562951,-82.4285117,"",MOVE_WALK,19
20181023,1540342513212,"Tue Oct 23 20:55:13 EDT 2018",28.0567019,-82.4285481,"",MOVE_WALK,22
20181023,1540342958365,"Tue Oct 23 21:02:38 EDT 2018",28.05650123213571,-82.42843966685689,"My Tobbies",MOVE_NOMOVE,23
20181023,1540344656874,"Tue Oct 23 21:30:56 EDT 2018",28.054157,-82.4017032,"",MOVE_NOMOVE,24
20181023,1540345026905,"Tue Oct 23 21:37:06 EDT 2018",28.0613122,-82.41219,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,16
20181023,1540345044858,"Tue Oct 23 21:37:24 EDT 2018",28.0615746,-82.4122639,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,25
20181023,1540345063551,"Tue Oct 23 21:37:43 EDT 2018",28.0614292,-82.4123936,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,26
20181023,1540345382326,"Tue Oct 23 21:43:02 EDT 2018",28.061230671165426,-82.41235974390199,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,26
20181023,1540345684878,"Tue Oct 23 21:48:04 EDT 2018",28.0613629,-82.4121919,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,10
20181023,1540346284684,"Tue Oct 23 21:58:04 EDT 2018",28.061230671165426,-82.41235974390199,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,49
20181023,1540346560225,"Tue Oct 23 22:02:40 EDT 2018",28.045977204445155,-82.40637859273879,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,90
20181023,1540346849304,"Tue Oct 23 22:07:29 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,32
20181023,1540346849304,"Tue Oct 23 22:07:29 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,32
20181024,1540359970112,"Wed Oct 24 01:46:10 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181024,1540392060253,"Wed Oct 24 10:41:00 EDT 2018",28.0388378,-82.3975712,"",MOVE_WALK,4
20181024,1540392079308,"Wed Oct 24 10:41:19 EDT 2018",28.0395659,-82.3977037,"",MOVE_WALK,32
20181024,1540392123926,"Wed Oct 24 10:42:03 EDT 2018",28.0398877,-82.3988543,"",MOVE_WALK,8
20181024,1540392163927,"Wed Oct 24 10:42:43 EDT 2018",28.0434528,-82.3989612,"",MOVE_VEHICLE,7
20181024,1540392397944,"Wed Oct 24 10:46:37 EDT 2018",28.0472623,-82.3959691,"",MOVE_VEHICLE,9
20181024,1540392531016,"Wed Oct 24 10:48:51 EDT 2018",28.0472544,-82.3965157,"",MOVE_VEHICLE,23
20181024,1540392651436,"Wed Oct 24 10:50:51 EDT 2018",28.051313032494726,-82.40001753793216,"",MOVE_VEHICLE,83
20181024,1540392829142,"Wed Oct 24 10:53:49 EDT 2018",28.05652185530807,-82.40746700421,"",MOVE_VEHICLE,82
20181024,1540393212750,"Wed Oct 24 11:00:12 EDT 2018",28.0592739,-82.4108922,"",MOVE_WALK,27
20181024,1540393332601,"Wed Oct 24 11:02:12 EDT 2018",28.0585722,-82.4112051,"",MOVE_WALK,22
20181024,1540393372720,"Wed Oct 24 11:02:52 EDT 2018",28.0584845,-82.4110179,"Communication & Information Sciences Building (CIS)",MOVE_WALK,22
20181024,1540394100174,"Wed Oct 24 11:15:00 EDT 2018",28.05859203119464,-82.41122082881266,"Communication & Information Sciences Building (CIS)",MOVE_NOMOVE,22
20181024,1540398039016,"Wed Oct 24 12:20:39 EDT 2018",28.05886096,-82.41117908,"",MOVE_WALK,20
20181024,1540398068376,"Wed Oct 24 12:21:08 EDT 2018",28.0594191,-82.4113035,"",MOVE_WALK,35
20181024,1540398089930,"Wed Oct 24 12:21:29 EDT 2018",28.0592126,-82.411462,"",MOVE_WALK,7
20181024,1540398128118,"Wed Oct 24 12:22:08 EDT 2018",28.0595401,-82.411706,"",MOVE_WALK,23
20181024,1540398185682,"Wed Oct 24 12:23:05 EDT 2018",28.059854,-82.412075,"",MOVE_WALK,34
20181024,1540398215899,"Wed Oct 24 12:23:35 EDT 2018",28.0596503,-82.4120252,"USF Tampa Library, Tampa, FL 33620, USA",MOVE_WALK,23
20181024,1540398403189,"Wed Oct 24 12:26:43 EDT 2018",28.059529,-82.4122107,"USF Tampa Library, Tampa, FL 33620, USA",MOVE_WALK,17
20181024,1540399263930,"Wed Oct 24 12:41:03 EDT 2018",28.0602183,-82.4126519,"",MOVE_WALK,8
20181024,1540399284938,"Wed Oct 24 12:41:24 EDT 2018",28.0603672,-82.4127918,"",MOVE_WALK,15
20181024,1540399303930,"Wed Oct 24 12:41:43 EDT 2018",28.060723,-82.4128073,"",MOVE_WALK,8
20181024,1540399323932,"Wed Oct 24 12:42:03 EDT 2018",28.0609315,-82.412703,"",MOVE_WALK,16
20181024,1540399343932,"Wed Oct 24 12:42:23 EDT 2018",28.0610072,-82.4129448,"",MOVE_WALK,17
20181024,1540399396740,"Wed Oct 24 12:43:16 EDT 2018",28.0615945,-82.4132517,"",MOVE_WALK,23
20181024,1540399417934,"Wed Oct 24 12:43:37 EDT 2018",28.061906,-82.413242,"",MOVE_WALK,17
20181024,1540399436755,"Wed Oct 24 12:43:56 EDT 2018",28.0620716,-82.4129714,"",MOVE_WALK,26
20181024,1540399703416,"Wed Oct 24 12:48:23 EDT 2018",28.0630474,-82.4161448,"",MOVE_WALK,32
20181024,1540399823458,"Wed Oct 24 12:50:23 EDT 2018",28.0636603,-82.417295,"",MOVE_WALK,46
20181024,1540400448719,"Wed Oct 24 13:00:48 EDT 2018",28.0637708,-82.4181188,"",MOVE_WALK,26
20181024,1540402831423,"Wed Oct 24 13:40:31 EDT 2018",28.063370986219436,-82.41755193285596,"",MOVE_WALK,71
20181024,1540402923309,"Wed Oct 24 13:42:03 EDT 2018",28.062836,-82.4171965,"",MOVE_WALK,31
20181024,1540403025158,"Wed Oct 24 13:43:45 EDT 2018",28.0628202,-82.4166779,"",MOVE_WALK,25
20181024,1540403046014,"Wed Oct 24 13:44:06 EDT 2018",28.0627124,-82.4163531,"",MOVE_WALK,33
20181024,1540403415503,"Wed Oct 24 13:50:15 EDT 2018",28.0591841,-82.41533,"",MOVE_WALK,28
20181024,1540403534694,"Wed Oct 24 13:52:14 EDT 2018",28.0587298,-82.4153641,"College of Engineering (ENB)",MOVE_WALK,36
20181024,1540403870091,"Wed Oct 24 13:57:50 EDT 2018",28.0587777,-82.4151611,"USF Engineering C4 Lab",MOVE_WALK,22
20181024,1540412762706,"Wed Oct 24 16:26:02 EDT 2018",28.0587252,-82.4155295,"",MOVE_WALK,26
20181024,1540412803296,"Wed Oct 24 16:26:43 EDT 2018",28.058905012593552,-82.41527038665409,"",MOVE_WALK,40
20181024,1540412827057,"Wed Oct 24 16:27:07 EDT 2018",28.058886,-82.4150257,"",MOVE_WALK,20
20181024,1540412866202,"Wed Oct 24 16:27:46 EDT 2018",28.059147,-82.4145439,"",MOVE_WALK,22
20181024,1540412930030,"Wed Oct 24 16:28:50 EDT 2018",28.059284719746444,-82.41299224908052,"",MOVE_WALK,43
20181024,1540413096067,"Wed Oct 24 16:31:36 EDT 2018",28.0592121,-82.4118857,"",MOVE_WALK,23
20181024,1540413166684,"Wed Oct 24 16:32:46 EDT 2018",28.0595114,-82.4110824,"",MOVE_WALK,31
20181024,1540413193843,"Wed Oct 24 16:33:13 EDT 2018",28.0592769,-82.410916,"",MOVE_WALK,23
20181024,1540413234029,"Wed Oct 24 16:33:54 EDT 2018",28.0594622,-82.4105189,"",MOVE_WALK,44
20181024,1540413424990,"Wed Oct 24 16:37:04 EDT 2018",28.0583626,-82.4083718,"",MOVE_WALK,8
20181024,1540413940987,"Wed Oct 24 16:45:40 EDT 2018",28.0573147,-82.4082752,"",MOVE_NOMOVE,7
20181024,1540414124508,"Wed Oct 24 16:48:44 EDT 2018",28.056995138390803,-82.40760830990565,"",MOVE_NOMOVE,74
20181024,1540414360092,"Wed Oct 24 16:52:40 EDT 2018",28.05622838073261,-82.40514919423623,"",MOVE_NOMOVE,62
20181024,1540414695998,"Wed Oct 24 16:58:15 EDT 2018",28.05446625958143,-82.40088069299827,"",MOVE_NOMOVE,85
20181024,1540414763733,"Wed Oct 24 16:59:23 EDT 2018",28.053946032559928,-82.39957380912969,"",MOVE_NOMOVE,52
20181024,1540415644730,"Wed Oct 24 17:14:04 EDT 2018",28.051534581398244,-82.39951234388424,"",MOVE_NOMOVE,43
20181024,1540415762086,"Wed Oct 24 17:16:02 EDT 2018",28.0471624,-82.3995782,"",MOVE_VEHICLE,28
20181024,1540415793916,"Wed Oct 24 17:16:33 EDT 2018",28.0449336,-82.3987561,"",MOVE_VEHICLE,29
20181024,1540415916263,"Wed Oct 24 17:18:36 EDT 2018",28.0388024,-82.3985633,"",MOVE_VEHICLE,28
20181024,1540416007433,"Wed Oct 24 17:20:07 EDT 2018",28.0387597,-82.3977747,"home",MOVE_VEHICLE,22
20181024,1540416158981,"Wed Oct 24 17:22:38 EDT 2018",28.0388485,-82.3975889,"home",MOVE_VEHICLE,28
20181024,1540416297968,"Wed Oct 24 17:24:57 EDT 2018",28.0389821,-82.3979329,"home",MOVE_WALK,12
20181024,1540416358975,"Wed Oct 24 17:25:58 EDT 2018",28.0387689,-82.3977569,"home",MOVE_WALK,24
20181024,1540416602983,"Wed Oct 24 17:30:02 EDT 2018",28.0392097,-82.3976843,"",MOVE_WALK,6
20181024,1540416644981,"Wed Oct 24 17:30:44 EDT 2018",28.0398696,-82.3978235,"",MOVE_VEHICLE,7
20181024,1540416665991,"Wed Oct 24 17:31:05 EDT 2018",28.0404176,-82.3990109,"",MOVE_VEHICLE,9
20181024,1540416684973,"Wed Oct 24 17:31:24 EDT 2018",28.0427833,-82.3989606,"",MOVE_VEHICLE,6
20181024,1540416704984,"Wed Oct 24 17:31:44 EDT 2018",28.0434974,-82.3991002,"",MOVE_VEHICLE,5
20181024,1540416746071,"Wed Oct 24 17:32:26 EDT 2018",28.0457849,-82.4015876,"",MOVE_VEHICLE,27
20181024,1540416815409,"Wed Oct 24 17:33:35 EDT 2018",28.051460914834976,-82.40128021380762,"",MOVE_VEHICLE,56
20181024,1540416842091,"Wed Oct 24 17:34:02 EDT 2018",28.053439549350806,-82.4014746757226,"",MOVE_VEHICLE,80
20181024,1540416898064,"Wed Oct 24 17:34:58 EDT 2018",28.0540263,-82.4016313,"",MOVE_VEHICLE,43
20181024,1540417013800,"Wed Oct 24 17:36:53 EDT 2018",28.056213265639787,-82.40939548234645,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,45
20181024,1540417234360,"Wed Oct 24 17:40:34 EDT 2018",28.0614292,-82.4123936,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,23
20181024,1540417289000,"Wed Oct 24 17:41:29 EDT 2018",28.061545,-82.4125603,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,4
20181024,1540417502640,"Wed Oct 24 17:45:02 EDT 2018",28.0614392,-82.4123888,"USF Collins Blvd Parking Facility",MOVE_VEHICLE,28
20181024,1540417800382,"Wed Oct 24 17:50:00 EDT 2018",28.061230671165426,-82.41235974390199,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,22
20181024,1540419052021,"Wed Oct 24 18:10:52 EDT 2018",28.05784584,-82.41327083,"",MOVE_VEHICLE,12
20181024,1540419124001,"Wed Oct 24 18:12:04 EDT 2018",28.0551995,-82.4133396,"",MOVE_VEHICLE,15
20181024,1540419530858,"Wed Oct 24 18:18:50 EDT 2018",28.0387297,-82.3977396,"home",MOVE_VEHICLE,26
20181024,1540430064081,"Wed Oct 24 21:14:24 EDT 2018",28.0562355,-82.4260868,"",MOVE_VEHICLE,8
20181024,1540430222289,"Wed Oct 24 21:17:02 EDT 2018",28.0709297,-82.4259949,"",MOVE_VEHICLE,99
20181024,1540430644041,"Wed Oct 24 21:24:04 EDT 2018",28.0936696,-82.4332355,"",MOVE_WALK,12
20181024,1540430814059,"Wed Oct 24 21:26:54 EDT 2018",28.0939089,-82.4334372,"",MOVE_NOMOVE,32
20181024,1540431003253,"Wed Oct 24 21:30:03 EDT 2018",28.0939619,-82.4331862,"",MOVE_NOMOVE,33
20181024,1540431875152,"Wed Oct 24 21:44:35 EDT 2018",28.0535102,-82.4012678,"",MOVE_VEHICLE,79
20181024,1540432018015,"Wed Oct 24 21:46:58 EDT 2018",28.0470865,-82.3974625,"",MOVE_VEHICLE,18
20181024,1540438220515,"Wed Oct 24 23:30:20 EDT 2018",28.047237708397233,-82.39743010023001,"Learning Space",MOVE_NOMOVE,39
20181024,1540438489693,"Wed Oct 24 23:34:49 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181024,1540438489693,"Wed Oct 24 23:34:49 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181025,1540478820305,"Thu Oct 25 10:47:00 EDT 2018",28.0540523,-82.4015496,"",MOVE_NOMOVE,47
20181025,1540479263183,"Thu Oct 25 10:54:23 EDT 2018",28.0590939,-82.4088703,"",MOVE_WALK,49
20181025,1540479354317,"Thu Oct 25 10:55:54 EDT 2018",28.060746530140573,-82.40909458822857,"",MOVE_WALK,46
20181025,1540479577174,"Thu Oct 25 10:59:37 EDT 2018",28.06142064312258,-82.40943588873387,"Social Sciences Building (SOC)",MOVE_WALK,22
20181025,1540484151251,"Thu Oct 25 12:15:51 EDT 2018",28.0602941,-82.4098678,"",MOVE_WALK,56
20181025,1540484171309,"Thu Oct 25 12:16:11 EDT 2018",28.0601417,-82.4106241,"",MOVE_WALK,25
20181025,1540484222970,"Thu Oct 25 12:17:02 EDT 2018",28.0596258,-82.4102589,"",MOVE_WALK,24
20181025,1540484262351,"Thu Oct 25 12:17:42 EDT 2018",28.05944381151048,-82.40998443499434,"",MOVE_WALK,41
20181025,1540484274029,"Thu Oct 25 12:17:54 EDT 2018",28.0592928,-82.4098191,"",MOVE_WALK,13
20181025,1540484331671,"Thu Oct 25 12:18:51 EDT 2018",28.0583558,-82.4097262,"",MOVE_WALK,110
20181025,1540484644976,"Thu Oct 25 12:24:04 EDT 2018",28.057317,-82.4123164,"",MOVE_WALK,9
20181025,1540485722956,"Thu Oct 25 12:42:02 EDT 2018",28.058891214349053,-82.4154850174388,"College of Engineering (ENB)",MOVE_NOMOVE,22
20181025,1540486052999,"Thu Oct 25 12:47:32 EDT 2018",28.0586209,-82.4153808,"College of Engineering (ENB)",MOVE_WALK,28
20181025,1540486076266,"Thu Oct 25 12:47:56 EDT 2018",28.0587441,-82.4151383,"USF Engineering C4 Lab",MOVE_WALK,24
20181025,1540488609866,"Thu Oct 25 13:30:09 EDT 2018",28.0586231,-82.4153864,"College of Engineering (ENB)",MOVE_WALK,27
20181025,1540488700839,"Thu Oct 25 13:31:40 EDT 2018",28.0587307,-82.4155549,"",MOVE_WALK,22
20181025,1540490016980,"Thu Oct 25 13:53:36 EDT 2018",28.058575,-82.4159379,"",MOVE_WALK,23
20181025,1540490049991,"Thu Oct 25 13:54:09 EDT 2018",28.05866,-82.4163727,"",MOVE_WALK,18
20181025,1540490090518,"Thu Oct 25 13:54:50 EDT 2018",28.05902706003155,-82.41644058587889,"",MOVE_WALK,51
20181025,1540490103990,"Thu Oct 25 13:55:03 EDT 2018",28.0591571,-82.4168065,"",MOVE_WALK,47
20181025,1540490630633,"Thu Oct 25 14:03:50 EDT 2018",28.055892224574823,-82.41397369491388,"",MOVE_NOMOVE,97
20181025,1540490695499,"Thu Oct 25 14:04:55 EDT 2018",28.05180764963419,-82.40765639352617,"",MOVE_NOMOVE,89
20181025,1540490906883,"Thu Oct 25 14:08:26 EDT 2018",28.0472617,-82.3990104,"",MOVE_NOMOVE,28
20181025,1540490966867,"Thu Oct 25 14:09:26 EDT 2018",28.0483338,-82.3956402,"",MOVE_VEHICLE,25
