night,Aaron Striegel’s Power Mac G5,bluetooth,friday
night,ND-secure,wifi,friday
night,ND-guest,wifi,friday
night,nomad,wifi,friday
night,ND-guest,wifi,friday
night,ND-secure,wifi,friday
night,socs197,bluetooth,friday
night,nomad,wifi,friday
night,socs182,bluetooth,saturday
night,socs182,bluetooth,saturday
night,socs182,bluetooth,saturday
night,socs197,bluetooth,saturday
night,socs197,bluetooth,saturday
night,socs197,bluetooth,saturday
night,ND-guest,wifi,saturday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,socs197,bluetooth,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,nomad,wifi,saturday
night,nomad,wifi,saturday
night,nomad,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-secure,wifi,saturday
night,nomad,wifi,saturday
night,socs197,bluetooth,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,socs197,bluetooth,saturday
night,socs197,bluetooth,saturday
night,nomad,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-guest,wifi,saturday
night,socs197,bluetooth,saturday
night,nomad,wifi,saturday
night,socs197,bluetooth,saturday
night,ND-guest,wifi,saturday
night,ND-secure,wifi,saturday
night,nomad,wifi,saturday
night,Erica Smith’s MacBook Pro,bluetooth,saturday
night,ND-guest,wifi,saturday
night,ND-guest,wifi,saturday
night,Erica Smith’s MacBook Pro,bluetooth,saturday
night,ND-guest,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,fomeara,bluetooth,saturday
night,fomeara,bluetooth,saturday
night,fomeara,bluetooth,saturday
night,fomeara,bluetooth,saturday
night,socs197,bluetooth,saturday
night,fomeara,bluetooth,saturday
night,socs197,bluetooth,saturday
night,socs197,bluetooth,saturday
night,socs197,bluetooth,saturday
night,fomeara,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs182,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,ND-secure,wifi,saturday
day,ND-secure,wifi,saturday
day,socs197,bluetooth,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,nomad,wifi,saturday
day,nomad,wifi,saturday
day,socs182,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,socs197,bluetooth,saturday
day,null,bluetooth,saturday
day,LG RUMOR TOUCH,bluetooth,saturday
day,nomad,wifi,saturday
day,ND-secure,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,ND-secure,wifi,saturday
day,ND-secure,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,nomad,wifi,saturday
day,ND-secure,wifi,saturday
day,nomad,wifi,saturday
day,ND-secure,wifi,saturday
day,ND-guest,wifi,saturday
day,ND-secure,wifi,saturday
day,nomad,wifi,saturday
day,ND-guest,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,ND-guest,wifi,saturday
day,ND-guest,wifi,saturday
day,nomad,wifi,saturday
day,ND-guest,wifi,saturday
day,Paciolan,wifi,saturday
day,nomad,wifi,saturday
day,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
night,ND-secure,wifi,saturday
